(0452, 98.3, 1.6)
(0453, 89.2, 3.7)
(0453, 98.3, 1.6)
(0454, 89.2, 3.7)
(0454, 98.3, 1.6)
(0459, 97.6, 1.6)
(0460, 97.6, 1.6)
(0461, 97.6, 1.6)
(0462, 97.6, 1.6)
(0463, 97.6, 1.6)
(0468, 88.5, 3.7)
(0468, 97.1, 1.5)
(0469, 88.5, 3.7)
(0469, 97.1, 1.5)
(0470, 88.5, 3.7)
(0470, 97.1, 1.5)
(0471, 88.5, 3.7)
(0471, 97.1, 1.5)
(0472, 88.5, 3.7)
(0472, 97.1, 1.5)
(0473, 88.5, 3.7)
(0473, 97.1, 1.5)
(0479, 88.1, 3.7)
(0480, 88.1, 3.7)
(0481, 88.1, 3.7)
(0482, 88.1, 3.7)
(0483, 88.1, 3.7)
(0484, 87.8, 3.7)
(0484, 87.8, 3.6)
(0484, 96.5, 1.5)
(0485, 87.8, 3.7)
(0485, 87.8, 3.6)
(0485, 96.5, 1.5)
(0486, 87.8, 3.7)
(0486, 87.8, 3.6)
(0486, 96.5, 1.5)
(0487, 87.8, 3.7)
(0487, 87.8, 3.6)
(0487, 96.5, 1.5)
(0488, 87.7, 3.7)
(0488, 96.4, 1.5)
(0489, 87.7, 3.7)
(0489, 96.4, 1.5)
(0490, 87.7, 3.7)
(0490, 96.4, 1.5)
(0491, 87.7, 3.7)
(0491, 96.4, 1.5)
(0492, 87.7, 3.7)
(0492, 96.4, 1.5)
(0493, 87.6, 3.7)
(0493, 96.5, 1.5)
(0494, 87.6, 3.7)
(0494, 96.5, 1.5)
(0495, 87.6, 3.7)
(0495, 96.5, 1.5)
(0496, 87.6, 3.7)
(0496, 96.5, 1.5)
(0497, 87.6, 3.7)
(0497, 96.5, 1.5)
(0498, 87.6, 3.7)
(0498, 96.5, 1.5)
(0499, 87.4, 3.7)
(0499, 87.4, 3.6)
(0499, 96.6, 1.5)
(0500, 87.4, 3.7)
(0500, 87.4, 3.6)
(0500, 96.6, 1.5)
(0501, 87.4, 3.7)
(0501, 87.4, 3.6)
(0501, 96.6, 1.5)
(0502, 87.4, 3.7)
(0502, 87.4, 3.6)
(0502, 96.6, 1.5)
(0503, 87.4, 3.7)
(0503, 87.4, 3.6)
(0503, 96.6, 1.5)
(0504, 87.4, 3.7)
(0504, 87.4, 3.6)
(0504, 96.6, 1.5)
(0505, 87.4, 3.7)
(0505, 87.4, 3.6)
(0505, 96.6, 1.5)
(0506, 87.2, 3.6)
(0506, 96.8, 1.5)
(0506, 96.8, 1.5)
(0507, 87.2, 3.6)
(0507, 96.8, 1.5)
(0507, 96.8, 1.5)
(0508, 87.2, 3.6)
(0508, 96.8, 1.5)
(0508, 96.8, 1.5)
(0509, 87.2, 3.6)
(0509, 96.8, 1.5)
(0509, 96.8, 1.5)
(0510, 87.0, 3.6)
(0510, 97.1, 1.5)
(0511, 87.0, 3.6)
(0511, 97.1, 1.5)
(0512, 87.0, 3.6)
(0512, 97.1, 1.5)
(0513, 87.0, 3.6)
(0513, 97.1, 1.5)
(0514, 86.9, 3.7)
(0514, 86.9, 3.6)
(0514, 97.2, 1.5)
(0515, 86.9, 3.7)
(0515, 86.9, 3.6)
(0515, 97.2, 1.5)
(0516, 86.9, 3.7)
(0516, 86.9, 3.6)
(0516, 97.2, 1.5)
(0517, 86.9, 3.7)
(0517, 86.9, 3.6)
(0517, 97.2, 1.5)
(0518, 86.9, 3.7)
(0518, 86.9, 3.6)
(0518, 97.2, 1.5)
(0519, 86.9, 3.7)
(0519, 86.9, 3.6)
(0519, 97.2, 1.5)
(0520, 86.9, 3.7)
(0520, 86.9, 3.6)
(0520, 97.2, 1.5)
(0521, 86.8, 3.7)
(0521, 86.7, 3.6)
(0521, 97.4, 1.5)
(0522, 86.8, 3.7)
(0522, 86.7, 3.6)
(0522, 97.4, 1.5)
(0523, 86.8, 3.7)
(0523, 86.7, 3.6)
(0523, 97.4, 1.5)
(0524, 86.8, 3.7)
(0524, 86.7, 3.6)
(0524, 97.4, 1.5)
(0525, 86.8, 3.7)
(0525, 86.7, 3.6)
(0525, 97.4, 1.5)
(0526, 86.8, 3.7)
(0526, 86.7, 3.6)
(0526, 97.4, 1.5)
(0527, 86.5, 3.7)
(0527, 97.7, 1.5)
(0528, 86.5, 3.7)
(0528, 97.7, 1.5)
(0529, 86.5, 3.7)
(0529, 97.7, 1.5)
(0530, 86.5, 3.7)
(0530, 97.7, 1.5)
(0531, 86.5, 3.7)
(0531, 97.7, 1.5)
(0532, 86.5, 3.7)
(0532, 97.7, 1.5)
(0533, 86.4, 3.7)
(0533, 86.3, 3.6)
(0533, 97.9, 1.5)
(0534, 86.4, 3.7)
(0534, 86.3, 3.6)
(0534, 97.9, 1.5)
(0535, 86.4, 3.7)
(0535, 86.3, 3.6)
(0535, 97.9, 1.5)
(0536, 86.4, 3.7)
(0536, 86.3, 3.6)
(0536, 97.9, 1.5)
(0537, 86.4, 3.7)
(0537, 86.3, 3.6)
(0537, 97.9, 1.5)
(0538, 86.4, 3.7)
(0538, 86.3, 3.6)
(0538, 97.9, 1.5)
(0539, 86.1, 3.7)
(0539, 86.1, 3.6)
(0539, 98.3, 1.5)
(0540, 86.1, 3.7)
(0540, 86.1, 3.6)
(0540, 98.3, 1.5)
(0541, 86.1, 3.7)
(0541, 86.1, 3.6)
(0541, 98.3, 1.5)
(0542, 86.1, 3.7)
(0542, 86.1, 3.6)
(0542, 98.3, 1.5)
(0543, 85.9, 3.7)
(0543, 98.7, 1.5)
(0544, 85.9, 3.7)
(0544, 98.7, 1.5)
(0545, 85.9, 3.7)
(0545, 98.7, 1.5)
(0546, 85.9, 3.7)
(0546, 98.7, 1.5)
(0547, 85.9, 3.7)
(0547, 98.7, 1.5)
(0548, 85.9, 3.7)
(0548, 98.7, 1.5)
(0549, 86.6, 3.7)
(0549, 86.6, 3.6)
(0549, 99.2, 1.5)
(0550, 86.6, 3.7)
(0550, 86.6, 3.6)
(0550, 99.2, 1.5)
(0551, 86.6, 3.7)
(0551, 86.6, 3.6)
(0551, 99.2, 1.5)
(0552, 86.6, 3.7)
(0552, 86.6, 3.6)
(0552, 99.2, 1.5)
(0553, 86.6, 3.7)
(0553, 86.6, 3.6)
(0553, 99.2, 1.5)
(0554, 86.6, 3.7)
(0554, 86.6, 3.6)
(0554, 99.2, 1.5)
(0555, 86.4, 3.6)
(0555, 100.1, 1.6)
(0556, 86.4, 3.6)
(0556, 100.1, 1.6)
(0557, 86.4, 3.6)
(0557, 100.1, 1.6)
(0558, 86.4, 3.6)
(0558, 100.1, 1.6)
(0559, 100.5, 1.6)
(0560, 100.5, 1.6)
(0561, 100.5, 1.6)
(0562, 100.5, 1.6)
(0563, 100.5, 1.6)
(0564, 100.5, 1.6)
(0565, 100.5, 1.6)
(0566, 101.5, 1.6)
(0567, 101.5, 1.6)
(0568, 101.5, 1.6)
(0569, 101.5, 1.6)
(0570, 101.5, 1.6)
(0571, 101.5, 1.6)
(0572, 102.1, 1.6)
(0573, 102.1, 1.6)
(0574, 102.1, 1.6)
(0575, 102.1, 1.6)
(0576, 102.1, 1.6)
(0583, 104.0, 1.6)
(0584, 104.0, 1.6)
(0585, 104.0, 1.6)
(0586, 104.0, 1.6)
(0587, 105.1, 1.6)
(0588, 105.1, 1.6)
(0589, 105.1, 1.6)
(0590, 105.1, 1.6)
(0591, 105.1, 1.6)
(0592, 105.1, 1.6)
(0810, 77.3, 3.7)
(0811, 77.3, 3.7)
(0812, 77.3, 3.7)
(0813, 77.3, 3.7)
(0814, 77.3, 3.7)
(0815, 77.3, 3.7)
(0835, 76.1, 3.7)
(0836, 76.1, 3.7)
(0837, 76.1, 3.7)
(0838, 76.1, 3.7)
(0839, 76.1, 3.7)
(0867, 73.5, 3.7)
(0867, 73.5, 3.6)
(0868, 73.5, 3.7)
(0868, 73.5, 3.6)
(0869, 73.5, 3.7)
(0869, 73.5, 3.6)
(0870, 73.5, 3.7)
(0870, 73.5, 3.6)
(0871, 73.5, 3.7)
(0871, 73.5, 3.6)
(0872, 73.3, 3.6)
(0872, 73.3, 3.6)
(0873, 73.3, 3.6)
(0873, 73.3, 3.6)
(0874, 73.3, 3.6)
(0874, 73.3, 3.6)
(0875, 73.3, 3.6)
(0875, 73.3, 3.6)
(0876, 73.3, 3.6)
(0876, 73.3, 3.6)
(0877, 73.3, 3.6)
(0877, 73.3, 3.6)
(0878, 73.3, 3.6)
(0878, 73.3, 3.6)
(0879, 73.3, 3.6)
(0879, 73.3, 3.6)
(0880, 73.0, 3.7)
(0880, 73.0, 3.6)
(0881, 73.0, 3.7)
(0881, 73.0, 3.6)
(0882, 73.0, 3.7)
(0882, 73.0, 3.6)
(0883, 73.0, 3.7)
(0883, 73.0, 3.6)
(0884, 73.0, 3.7)
(0884, 73.0, 3.6)
(0885, 73.0, 3.7)
(0885, 73.0, 3.6)
(0886, 73.0, 3.7)
(0886, 73.0, 3.6)
(0887, 73.0, 3.7)
(0887, 73.0, 3.6)
(0888, 72.7, 3.7)
(0888, 72.7, 3.6)
(0889, 72.7, 3.7)
(0889, 72.7, 3.6)
(0890, 72.7, 3.7)
(0890, 72.7, 3.6)
(0891, 72.7, 3.7)
(0891, 72.7, 3.6)
(0892, 72.7, 3.7)
(0892, 72.7, 3.6)
(0893, 72.7, 3.7)
(0893, 72.7, 3.6)
(0894, 72.7, 3.7)
(0894, 72.7, 3.6)
(0895, 72.7, 3.7)
(0895, 72.7, 3.6)
(0896, 72.4, 3.7)
(0896, 72.4, 3.6)
(0897, 72.4, 3.7)
(0897, 72.4, 3.6)
(0898, 72.4, 3.7)
(0898, 72.4, 3.6)
(0899, 72.4, 3.7)
(0899, 72.4, 3.6)
(0900, 72.4, 3.7)
(0900, 72.4, 3.6)
(0901, 72.4, 3.7)
(0901, 72.4, 3.6)
(0902, 72.4, 3.7)
(0902, 72.4, 3.6)
(0903, 72.1, 3.7)
(0903, 72.1, 3.6)
(0904, 72.1, 3.7)
(0904, 72.1, 3.6)
(0905, 72.1, 3.7)
(0905, 72.1, 3.6)
(0906, 72.1, 3.7)
(0906, 72.1, 3.6)
(0907, 72.1, 3.7)
(0907, 72.1, 3.6)
(0908, 71.9, 3.7)
(0908, 71.9, 3.6)
(0909, 71.9, 3.7)
(0909, 71.9, 3.6)
(0910, 71.9, 3.7)
(0910, 71.9, 3.6)
(0911, 71.9, 3.7)
(0911, 71.9, 3.6)
(0912, 71.9, 3.7)
(0912, 71.9, 3.6)
(0913, 71.9, 3.7)
(0913, 71.9, 3.6)
(0914, 71.9, 3.7)
(0914, 71.9, 3.6)
(0915, 71.6, 3.6)
(0915, 71.6, 3.6)
(0916, 71.6, 3.6)
(0916, 71.6, 3.6)
(0917, 71.6, 3.6)
(0917, 71.6, 3.6)
(0918, 71.6, 3.6)
(0918, 71.6, 3.6)
(0919, 71.6, 3.6)
(0919, 71.6, 3.6)
(0920, 71.6, 3.6)
(0920, 71.6, 3.6)
(0921, 71.6, 3.6)
(0921, 71.6, 3.6)
(0922, 71.3, 3.6)
(0922, 71.3, 3.6)
(0923, 71.3, 3.6)
(0923, 71.3, 3.6)
(0924, 71.3, 3.6)
(0924, 71.3, 3.6)
(0925, 71.3, 3.6)
(0925, 71.3, 3.6)
(0926, 71.3, 3.6)
(0926, 71.3, 3.6)
(0927, 71.1, 3.7)
(0927, 71.1, 3.6)
(0928, 71.1, 3.7)
(0928, 71.1, 3.6)
(0929, 71.1, 3.7)
(0929, 71.1, 3.6)
(0930, 71.1, 3.7)
(0930, 71.1, 3.6)
(0931, 71.1, 3.7)
(0931, 71.1, 3.6)
(0932, 71.1, 3.7)
(0932, 71.1, 3.6)
(0933, 71.1, 3.7)
(0933, 71.1, 3.6)
(0934, 70.8, 3.7)
(0934, 70.7, 3.6)
(0935, 70.8, 3.7)
(0935, 70.7, 3.6)
(0936, 70.8, 3.7)
(0936, 70.7, 3.6)
(0937, 70.8, 3.7)
(0937, 70.7, 3.6)
(0938, 70.8, 3.7)
(0938, 70.7, 3.6)
(0939, 70.8, 3.7)
(0939, 70.7, 3.6)
(0940, 70.8, 3.7)
(0940, 70.7, 3.6)
(0941, 70.8, 3.7)
(0941, 70.7, 3.6)
(0942, 70.8, 3.7)
(0942, 70.7, 3.6)
(0943, 70.4, 3.7)
(0943, 70.4, 3.6)
(0943, 70.5, 3.6)
(0944, 70.4, 3.7)
(0944, 70.4, 3.6)
(0944, 70.5, 3.6)
(0945, 70.4, 3.7)
(0945, 70.4, 3.6)
(0945, 70.5, 3.6)
(0946, 70.4, 3.7)
(0946, 70.4, 3.6)
(0946, 70.5, 3.6)
(0947, 70.4, 3.7)
(0947, 70.4, 3.6)
(0947, 70.5, 3.6)
(0948, 70.4, 3.7)
(0948, 70.4, 3.6)
(0948, 70.5, 3.6)
(0949, 70.4, 3.7)
(0949, 70.4, 3.6)
(0949, 70.5, 3.6)
(0950, 70.4, 3.7)
(0950, 70.4, 3.6)
(0950, 70.5, 3.6)
(0951, 70.4, 3.7)
(0951, 70.4, 3.6)
(0951, 70.5, 3.6)
(0952, 70.2, 3.7)
(0952, 70.2, 3.6)
(0953, 70.2, 3.7)
(0953, 70.2, 3.6)
(0954, 70.2, 3.7)
(0954, 70.2, 3.6)
(0955, 70.2, 3.7)
(0955, 70.2, 3.6)
(0956, 70.2, 3.7)
(0956, 70.2, 3.6)
(0957, 69.9, 3.7)
(0957, 69.9, 3.6)
(0957, 70.0, 3.6)
(0958, 69.9, 3.7)
(0958, 69.9, 3.6)
(0958, 70.0, 3.6)
(0959, 69.9, 3.7)
(0959, 69.9, 3.6)
(0959, 70.0, 3.6)
(0960, 69.9, 3.7)
(0960, 69.9, 3.6)
(0960, 70.0, 3.6)
(0961, 69.9, 3.7)
(0961, 69.9, 3.6)
(0961, 70.0, 3.6)
(0962, 69.9, 3.7)
(0962, 69.9, 3.6)
(0962, 70.0, 3.6)
(0963, 69.9, 3.7)
(0963, 69.9, 3.6)
(0963, 70.0, 3.6)
(0964, 69.9, 3.7)
(0964, 69.9, 3.6)
(0964, 70.0, 3.6)
(0965, 69.7, 3.7)
(0965, 69.7, 3.6)
(0966, 69.7, 3.7)
(0966, 69.7, 3.6)
(0967, 69.7, 3.7)
(0967, 69.7, 3.6)
(0968, 69.7, 3.7)
(0968, 69.7, 3.6)
(0969, 69.4, 3.7)
(0969, 69.4, 3.7)
(0969, 69.4, 3.6)
(0970, 69.4, 3.7)
(0970, 69.4, 3.7)
(0970, 69.4, 3.6)
(0971, 69.4, 3.7)
(0971, 69.4, 3.7)
(0971, 69.4, 3.6)
(0972, 69.4, 3.7)
(0972, 69.4, 3.7)
(0972, 69.4, 3.6)
(0973, 69.4, 3.7)
(0973, 69.4, 3.7)
(0973, 69.4, 3.6)
(0974, 69.4, 3.7)
(0974, 69.4, 3.7)
(0974, 69.4, 3.6)
(0975, 69.4, 3.7)
(0975, 69.4, 3.7)
(0975, 69.4, 3.6)
(0976, 69.4, 3.7)
(0976, 69.4, 3.7)
(0976, 69.4, 3.6)
(0977, 69.4, 3.7)
(0977, 69.4, 3.7)
(0977, 69.4, 3.6)
(0978, 69.4, 3.7)
(0978, 69.4, 3.7)
(0978, 69.4, 3.6)
(0979, 69.0, 3.7)
(0979, 69.1, 3.6)
(0980, 69.0, 3.7)
(0980, 69.1, 3.6)
(0981, 69.0, 3.7)
(0981, 69.1, 3.6)
(0982, 69.0, 3.7)
(0982, 69.1, 3.6)
(0983, 69.0, 3.7)
(0983, 69.1, 3.6)
(0984, 69.0, 3.7)
(0984, 69.1, 3.6)
(0985, 69.0, 3.7)
(0985, 69.1, 3.6)
(0986, 69.0, 3.7)
(0986, 69.1, 3.6)
(0987, 68.7, 3.7)
(0987, 68.8, 3.6)
(0988, 68.7, 3.7)
(0988, 68.8, 3.6)
(0989, 68.7, 3.7)
(0989, 68.8, 3.6)
(0990, 68.7, 3.7)
(0990, 68.8, 3.6)
(0991, 68.7, 3.7)
(0991, 68.8, 3.6)
(0992, 68.7, 3.7)
(0992, 68.8, 3.6)
(0993, 68.4, 3.7)
(0993, 68.5, 3.6)
(0994, 68.4, 3.7)
(0994, 68.5, 3.6)
(0995, 68.4, 3.7)
(0995, 68.5, 3.6)
(0996, 68.4, 3.7)
(0996, 68.5, 3.6)
(0997, 68.4, 3.7)
(0997, 68.5, 3.6)
(0998, 68.4, 3.7)
(0998, 68.5, 3.6)
(0999, 68.4, 3.7)
(0999, 68.5, 3.6)
(1000, 68.2, 3.7)
(1000, 68.1, 3.6)
(1001, 68.2, 3.7)
(1001, 68.1, 3.6)
(1002, 68.2, 3.7)
(1002, 68.1, 3.6)
(1003, 68.2, 3.7)
(1003, 68.1, 3.6)
(1004, 68.2, 3.7)
(1004, 68.1, 3.6)
(1005, 68.2, 3.7)
(1005, 68.1, 3.6)
(1006, 68.2, 3.7)
(1006, 68.1, 3.6)
(1007, 68.0, 3.7)
(1007, 68.0, 3.6)
(1008, 68.0, 3.7)
(1008, 68.0, 3.6)
(1009, 68.0, 3.7)
(1009, 68.0, 3.6)
(1010, 68.0, 3.7)
(1010, 68.0, 3.6)
(1011, 68.0, 3.7)
(1011, 68.0, 3.6)
(1012, 67.7, 3.7)
(1012, 67.7, 3.6)
(1013, 67.7, 3.7)
(1013, 67.7, 3.6)
(1014, 67.7, 3.7)
(1014, 67.7, 3.6)
(1015, 67.7, 3.7)
(1015, 67.7, 3.6)
(1016, 67.7, 3.7)
(1016, 67.7, 3.6)
(1017, 67.7, 3.7)
(1017, 67.7, 3.6)
(1018, 67.7, 3.7)
(1018, 67.7, 3.6)
(1019, 67.7, 3.7)
(1019, 67.7, 3.6)
(1020, 67.7, 3.7)
(1020, 67.7, 3.6)
(1021, 67.5, 3.7)
(1021, 67.5, 3.6)
(1022, 67.5, 3.7)
(1022, 67.5, 3.6)
(1023, 67.5, 3.7)
(1023, 67.5, 3.6)
(1024, 67.5, 3.7)
(1024, 67.5, 3.6)
(1025, 67.5, 3.7)
(1025, 67.5, 3.6)
(1026, 67.5, 3.7)
(1026, 67.5, 3.6)
(1027, 67.5, 3.7)
(1027, 67.5, 3.6)
(1028, 67.5, 3.7)
(1028, 67.5, 3.6)
(1029, 67.4, 3.7)
(1029, 67.4, 3.6)
(1030, 67.4, 3.7)
(1030, 67.4, 3.6)
(1031, 67.4, 3.7)
(1031, 67.4, 3.6)
(1032, 67.4, 3.7)
(1032, 67.4, 3.6)
(1033, 67.4, 3.7)
(1033, 67.4, 3.6)
(1034, 67.4, 3.7)
(1034, 67.4, 3.6)
(1035, 67.4, 3.7)
(1035, 67.4, 3.6)
(1036, 67.4, 3.7)
(1036, 67.3, 3.6)
(1037, 67.4, 3.7)
(1037, 67.3, 3.6)
(1038, 67.4, 3.7)
(1038, 67.3, 3.6)
(1039, 67.4, 3.7)
(1039, 67.3, 3.6)
(1040, 67.4, 3.7)
(1040, 67.3, 3.6)
(1041, 67.4, 3.7)
(1041, 67.3, 3.6)
(1042, 67.3, 3.7)
(1042, 67.4, 3.6)
(1043, 67.3, 3.7)
(1043, 67.4, 3.6)
(1044, 67.3, 3.7)
(1044, 67.4, 3.6)
(1045, 67.3, 3.7)
(1045, 67.4, 3.6)
(1046, 67.3, 3.7)
(1046, 67.4, 3.6)
(1047, 67.3, 3.7)
(1047, 67.4, 3.6)
(1048, 67.3, 3.7)
(1048, 67.4, 3.6)
(1049, 67.4, 3.7)
(1049, 67.4, 3.6)
(1049, 67.4, 3.6)
(1050, 67.4, 3.7)
(1050, 67.4, 3.6)
(1050, 67.4, 3.6)
(1051, 67.4, 3.7)
(1051, 67.4, 3.6)
(1051, 67.4, 3.6)
(1052, 67.4, 3.7)
(1052, 67.4, 3.6)
(1052, 67.4, 3.6)
(1053, 67.4, 3.7)
(1053, 67.4, 3.6)
(1053, 67.4, 3.6)
(1054, 67.4, 3.7)
(1054, 67.4, 3.6)
(1054, 67.4, 3.6)
(1055, 67.4, 3.7)
(1055, 67.4, 3.6)
(1055, 67.4, 3.6)
(1056, 67.4, 3.7)
(1056, 67.4, 3.6)
(1056, 67.4, 3.6)
(1057, 67.4, 3.7)
(1057, 67.4, 3.6)
(1057, 67.4, 3.6)
(1058, 67.4, 3.7)
(1058, 67.4, 3.6)
(1058, 67.4, 3.6)
(1059, 67.4, 3.7)
(1059, 67.4, 3.6)
(1059, 67.4, 3.6)
(1060, 67.4, 3.7)
(1060, 67.4, 3.6)
(1060, 67.4, 3.6)
(1061, 67.5, 3.7)
(1061, 67.4, 3.6)
(1061, 67.5, 3.6)
(1062, 67.5, 3.7)
(1062, 67.4, 3.6)
(1062, 67.5, 3.6)
(1063, 67.5, 3.7)
(1063, 67.4, 3.6)
(1063, 67.5, 3.6)
(1064, 67.5, 3.7)
(1064, 67.4, 3.6)
(1064, 67.5, 3.6)
(1065, 67.5, 3.7)
(1065, 67.4, 3.6)
(1065, 67.5, 3.6)
(1066, 67.6, 3.7)
(1066, 67.6, 3.6)
(1067, 67.6, 3.7)
(1067, 67.6, 3.6)
(1068, 67.6, 3.7)
(1068, 67.6, 3.6)
(1069, 67.6, 3.7)
(1069, 67.6, 3.6)
(1070, 67.6, 3.7)
(1070, 67.6, 3.6)
(1071, 67.7, 3.7)
(1071, 67.7, 3.6)
(1072, 67.7, 3.7)
(1072, 67.7, 3.6)
(1073, 67.7, 3.7)
(1073, 67.7, 3.6)
(1074, 67.7, 3.7)
(1074, 67.7, 3.6)
(1075, 67.7, 3.7)
(1075, 67.7, 3.6)
(1076, 67.8, 3.7)
(1076, 67.8, 3.6)
(1077, 67.8, 3.7)
(1077, 67.8, 3.6)
(1078, 67.8, 3.7)
(1078, 67.8, 3.6)
(1079, 67.8, 3.7)
(1079, 67.8, 3.6)
(1080, 67.8, 3.7)
(1080, 67.8, 3.6)
(1081, 67.8, 3.7)
(1081, 67.8, 3.6)
(1082, 67.8, 3.7)
(1082, 67.8, 3.6)
(1083, 67.9, 3.6)
(1083, 68.0, 3.6)
(1084, 67.9, 3.6)
(1084, 68.0, 3.6)
(1085, 67.9, 3.6)
(1085, 68.0, 3.6)
(1086, 67.9, 3.6)
(1086, 68.0, 3.6)
(1087, 67.9, 3.6)
(1087, 68.0, 3.6)
(1088, 67.9, 3.6)
(1088, 68.0, 3.6)
(1089, 67.9, 3.6)
(1089, 68.0, 3.6)
(1090, 67.9, 3.6)
(1090, 68.0, 3.6)
(1091, 68.1, 3.7)
(1091, 68.1, 3.6)
(1092, 68.1, 3.7)
(1092, 68.1, 3.6)
(1093, 68.1, 3.7)
(1093, 68.1, 3.6)
(1094, 68.1, 3.7)
(1094, 68.1, 3.6)
(1095, 68.1, 3.7)
(1095, 68.1, 3.6)
(1096, 68.1, 3.7)
(1096, 68.1, 3.6)
(1097, 68.1, 3.7)
(1097, 68.1, 3.6)
(1098, 68.2, 3.6)
(1098, 68.2, 3.6)
(1099, 68.2, 3.6)
(1099, 68.2, 3.6)
(1100, 68.2, 3.6)
(1100, 68.2, 3.6)
(1101, 68.2, 3.6)
(1101, 68.2, 3.6)
(1102, 68.2, 3.6)
(1102, 68.2, 3.6)
(1103, 68.4, 3.7)
(1103, 68.4, 3.6)
(1103, 68.4, 3.6)
(1104, 68.4, 3.7)
(1104, 68.4, 3.6)
(1104, 68.4, 3.6)
(1105, 68.4, 3.7)
(1105, 68.4, 3.6)
(1105, 68.4, 3.6)
(1106, 68.4, 3.7)
(1106, 68.4, 3.6)
(1106, 68.4, 3.6)
(1107, 68.4, 3.7)
(1107, 68.4, 3.6)
(1107, 68.4, 3.6)
(1108, 68.4, 3.7)
(1108, 68.4, 3.6)
(1108, 68.4, 3.6)
(1109, 68.4, 3.7)
(1109, 68.4, 3.6)
(1109, 68.4, 3.6)
(1110, 68.4, 3.7)
(1110, 68.4, 3.6)
(1110, 68.4, 3.6)
(1111, 68.4, 3.7)
(1111, 68.4, 3.6)
(1111, 68.4, 3.6)
(1112, 68.6, 3.7)
(1112, 68.6, 3.6)
(1112, 68.6, 3.6)
(1113, 68.6, 3.7)
(1113, 68.6, 3.6)
(1113, 68.6, 3.6)
(1114, 68.6, 3.7)
(1114, 68.6, 3.6)
(1114, 68.6, 3.6)
(1115, 68.6, 3.7)
(1115, 68.6, 3.6)
(1115, 68.6, 3.6)
(1116, 68.6, 3.7)
(1116, 68.6, 3.6)
(1116, 68.6, 3.6)
(1117, 68.6, 3.7)
(1117, 68.6, 3.6)
(1117, 68.6, 3.6)
(1118, 68.6, 3.7)
(1118, 68.6, 3.6)
(1118, 68.6, 3.6)
(1119, 68.6, 3.7)
(1119, 68.6, 3.6)
(1119, 68.6, 3.6)
(1120, 68.6, 3.7)
(1120, 68.6, 3.6)
(1120, 68.6, 3.6)
(1121, 68.7, 3.6)
(1121, 68.7, 3.6)
(1122, 68.7, 3.6)
(1122, 68.7, 3.6)
(1123, 68.7, 3.6)
(1123, 68.7, 3.6)
(1124, 68.7, 3.6)
(1124, 68.7, 3.6)
(1125, 68.7, 3.6)
(1125, 68.7, 3.6)
(1126, 68.7, 3.6)
(1126, 68.7, 3.6)
(1127, 68.9, 3.6)
(1127, 68.8, 3.6)
(1128, 68.9, 3.6)
(1128, 68.8, 3.6)
(1129, 68.9, 3.6)
